fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
3	100	103	55	1.0	1.0	WD	908	3029	65	69442	0.36985743380855396	0.8888435352672807	0.23063246126492254	0.9331963001027749	0.9582039712436698	0.9578726648875333	0.9844906740383363	7690	3845	3845	73444	973	72471	203	29.40031123161316	0.9943463802337646
4	100	103	55	1.0	1.0	WD	865	2743	59	68068	0.38172992056487204	0.8852358821337872	0.2397450110864745	0.9361471861471862	0.9612630805948228	0.9609395692479265	0.9882384459674711	7788	3894	3894	71735	924	70811	203	33.908427476882935	1.0874130725860596
5	100	103	55	1.0	1.0	WD	898	2744	56	67882	0.3907745865970409	0.8904879317543072	0.24656781987918727	0.9412997903563941	0.9611474527794297	0.9608829281922324	0.9899669181879379	7728	3864	3864	71580	954	70626	203	31.803755044937134	0.9986088275909424
1	100	103	56	1.0	1.0	WD	913	2442	81	63718	0.4198666360082777	0.877327405132414	0.2721311475409836	0.9185110663983903	0.9630894800483676	0.9624296393364505	0.9862652030684713	7648	3824	3824	67154	994	66160	203	33.7312126159668	0.9670970439910889
2	100	103	56	1.0	1.0	WD	914	2508	59	64925	0.41592718998862344	0.9009706582618688	0.26709526592635885	0.9393627954779034	0.9628075274717126	0.9624740519837441	0.9876650736373263	7690	3845	3845	68406	973	67433	203	29.516961812973022	0.9929697513580322
3	100	103	56	1.0	1.0	WD	907	2991	66	69480	0.3724081297474851	0.8893073297361577	0.232683427398666	0.9321685508735869	0.9587283189137724	0.9583764500844181	0.9844974669883546	7690	3845	3845	73444	973	72471	203	29.46829843521118	1.0313637256622314
4	100	103	56	1.0	1.0	WD	865	2711	59	68100	0.3844444444444445	0.8854248823944401	0.2418903803131991	0.9361471861471862	0.9617149877843838	0.9613856555377431	0.9882505200570191	7788	3894	3894	71735	924	70811	203	30.679553270339966	1.0515761375427246
5	100	103	56	1.0	1.0	WD	898	2713	56	67913	0.3934282584884995	0.8908026318152686	0.24868457490999724	0.9412997903563941	0.961586384617563	0.9613160100586756	0.9899770699894284	7728	3864	3864	71580	954	70626	203	31.410247087478638	1.0036346912384033
1	100	103	57	1.0	1.0	WD	913	2402	81	63758	0.4237642144349037	0.8777092317675493	0.27541478129713426	0.9185110663983903	0.9636940749697702	0.9630252851654406	0.9862741746731903	7648	3824	3824	67154	994	66160	203	31.778805017471313	1.079359769821167
2	100	103	57	1.0	1.0	WD	914	2469	59	64964	0.4196510560146924	0.9012125021116554	0.270174401418859	0.9393627954779034	0.9633858793172483	0.9630441774113382	0.9876575750443413	7690	3845	3845	68406	973	67433	203	32.58598184585571	1.186617136001587
3	100	103	57	1.0	1.0	WD	907	2946	66	69525	0.37588064649813513	0.8893654198576338	0.23540098624448483	0.9321685508735869	0.959349256944157	0.9589891618103589	0.9845040755785606	7690	3845	3845	73444	973	72471	203	32.17367172241211	1.1326086521148682
4	100	103	57	1.0	1.0	WD	865	2660	59	68151	0.38885142728703076	0.8857061516151145	0.2453900709219858	0.9361471861471862	0.9624352148677465	0.9620966055621384	0.988263434747738	7788	3894	3894	71735	924	70811	203	32.223336696624756	1.0046801567077637
5	100	103	57	1.0	1.0	WD	896	2682	58	67944	0.3954104148278905	0.8910945422854906	0.2504192286193404	0.939203354297694	0.9620253164556962	0.9617211511595418	0.9899857227675996	7728	3864	3864	71580	954	70626	203	32.08587837219238	1.056351661682129
1	100	103	58	1.0	1.0	WD	913	2370	81	63790	0.4269347673602993	0.8779726840624172	0.27809929942126105	0.9185110663983903	0.9641777509068924	0.9635018018286327	0.9862841498811491	7648	3824	3824	67154	994	66160	203	33.394604206085205	1.0098168849945068
2	100	103	58	1.0	1.0	WD	914	2417	59	65016	0.4247211895910781	0.9014195231212995	0.2743920744521165	0.9393627954779034	0.9641570151112957	0.9638043446481303	0.9876506860930622	7690	3845	3845	68406	973	67433	203	31.036700010299683	0.9857687950134277
3	100	103	58	1.0	1.0	WD	906	2916	67	69555	0.37789363920750785	0.8897928986108115	0.2370486656200942	0.9311408016443987	0.95976321563108	0.9593840204781875	0.9845089398413085	7690	3845	3845	73444	973	72471	203	31.4253830909729	1.1123759746551514
4	100	103	58	1.0	1.0	WD	865	2625	59	68186	0.3919347530584504	0.8856552637604996	0.24785100286532952	0.9361471861471862	0.9629294883563289	0.9625845124416255	0.988274836356349	7788	3894	3894	71735	924	70811	203	31.650810956954956	1.032001256942749
5	100	103	58	1.0	1.0	WD	896	2628	58	67998	0.4001786511835641	0.8913834987084442	0.2542565266742338	0.939203354297694	0.9627899073995413	0.9624755518301201	0.9899964533998769	7728	3864	3864	71580	954	70626	203	29.719093561172485	1.0266625881195068
1	100	103	59	1.0	1.0	WD	913	2342	81	63818	0.42974817604142146	0.8780589816040376	0.2804915514592934	0.9185110663983903	0.9646009673518743	0.9639187539089258	0.9862927261270159	7648	3824	3824	67154	994	66160	203	29.290921211242676	1.009922981262207
2	100	103	59	1.0	1.0	WD	914	2394	59	65039	0.4270030366736744	0.9016850237307017	0.2762998790810157	0.9393627954779034	0.9644980944048166	0.9641405724644037	0.9876443153372334	7690	3845	3845	68406	973	67433	203	30.377817630767822	1.089334487915039
3	100	103	59	1.0	1.0	WD	906	2877	67	69594	0.3809924306139613	0.8904467108612639	0.23949246629659002	0.9311408016443987	0.96030136192408	0.9599150373073362	0.9845153357086536	7690	3845	3845	73444	973	72471	203	31.97804594039917	1.0762498378753662
4	100	103	59	1.0	1.0	WD	865	2602	59	68209	0.3939877021179686	0.8861841307170171	0.2494952408422267	0.9361471861471862	0.9632542966488258	0.9629051369624312	0.988287047998816	7788	3894	3894	71735	924	70811	203	30.57345223426819	1.032750129699707
5	100	103	59	1.0	1.0	WD	895	2592	59	68034	0.403062373339338	0.891661488739443	0.25666762259822196	0.9381551362683438	0.9632996346954379	0.9629645152277172	0.990006738777703	7728	3864	3864	71580	954	70626	203	29.941694021224976	1.1232199668884277
1	100	103	60	1.0	1.0	WD	913	2310	81	63850	0.43300924828076826	0.8783383777844695	0.2832764505119454	0.9185110663983903	0.9650846432889963	0.9643952705721178	0.9863025340677681	7648	3824	3824	67154	994	66160	203	29.997249364852905	1.03041410446167
2	100	103	60	1.0	1.0	WD	914	2371	59	65062	0.4293095349929544	0.9018858660230473	0.27823439878234396	0.9393627954779034	0.9648391736983376	0.9644768002806772	0.9876386609104093	7690	3845	3845	68406	973	67433	203	29.145089149475098	1.0585966110229492
3	100	103	60	1.0	1.0	WD	904	2853	69	69618	0.38224101479915434	0.8912752878846354	0.24061751397391537	0.9290853031860226	0.9606325288736184	0.9602145852622406	0.9845213061302771	7690	3845	3845	73444	973	72471	203	29.505046844482422	1.0956997871398926
4	100	103	60	1.0	1.0	WD	865	2559	59	68252	0.3978840846366145	0.8863816534135338	0.2526285046728972	0.9361471861471862	0.9638615469347983	0.9635045654143723	0.9882982356362198	7788	3894	3894	71735	924	70811	203	30.97189712524414	1.1237220764160156
5	100	103	60	1.0	1.0	WD	893	2556	61	68070	0.40563252327958205	0.8919175403743096	0.25891562771817916	0.9360587002096437	0.9638093619913346	0.9634395082425259	0.9900168312119333	7728	3864	3864	71580	954	70626	203	31.215602159500122	1.084075927734375
1	100	103	61	1.0	1.0	WD	912	2277	82	63883	0.43605068132918967	0.8780705323221818	0.28598306679209784	0.9175050301810865	0.9655834340991536	0.9648717872353099	0.9863089662521685	7648	3824	3824	67154	994	66160	203	30.39801836013794	1.060274362564087
2	100	103	61	1.0	1.0	WD	913	2337	60	65096	0.4323940326781909	0.9021623560115603	0.28092307692307694	0.9383350462487153	0.9653433778713686	0.964959214104026	0.9876337685357179	7690	3845	3845	68406	973	67433	203	29.393882513046265	1.0153942108154297
3	100	103	61	1.0	1.0	WD	904	2806	69	69665	0.3860773008755071	0.8917886073580035	0.24366576819407007	0.9290853031860226	0.9612810641497979	0.9608545286204455	0.9845256031320635	7690	3845	3845	73444	973	72471	203	30.064332246780396	1.0829732418060303
4	100	103	61	1.0	1.0	WD	865	2531	59	68280	0.4004629629629629	0.8858887312467602	0.25471142520612483	0.9361471861471862	0.9642569657256641	0.963894890917962	0.988305770479444	7788	3894	3894	71735	924	70811	203	30.84774899482727	1.0835516452789307
5	100	103	61	1.0	1.0	WD	893	2530	61	68096	0.40804203792551974	0.8921676907767824	0.2608822670172363	0.9360587002096437	0.9641774983717045	0.9638027381950266	0.9900258550354806	7728	3864	3864	71580	954	70626	203	30.834694147109985	1.0728869438171387
1	100	103	62	1.0	1.0	WD	911	2239	83	63921	0.4396718146718146	0.8782091542701066	0.2892063492063492	0.9164989939637826	0.9661577992744861	0.9654227596271258	0.9863167213681119	7648	3824	3824	67154	994	66160	203	30.18894386291504	1.0621163845062256
2	100	103	62	1.0	1.0	WD	913	2297	60	65136	0.436528807076261	0.9023901256786071	0.28442367601246105	0.9383350462487153	0.9659365592514051	0.9655439581323276	0.9876284341707894	7690	3845	3845	68406	973	67433	203	29.60400366783142	1.0498628616333008
3	100	103	62	1.0	1.0	WD	904	2766	69	69705	0.38940340297221626	0.8922352884199571	0.24632152588555858	0.9290853031860226	0.9618330090656952	0.9613991612657262	0.9845307084807202	7690	3845	3845	73444	973	72471	203	29.870479345321655	1.076951503753662
4	100	103	62	1.0	1.0	WD	865	2498	59	68313	0.4035456029857709	0.8863692425490867	0.25721082366934284	0.9361471861471862	0.9647229950148988	0.9643549174043354	0.9883178292853343	7788	3894	3894	71735	924	70811	203	30.772169589996338	1.0802638530731201
5	100	103	62	1.0	1.0	WD	893	2500	61	68126	0.4108580630319761	0.8924391946174572	0.2631889183613322	0.9360587002096437	0.964602271118285	0.9642218496786812	0.9900342258191658	7728	3864	3864	71580	954	70626	203	30.4464373588562	1.1014673709869385
1	100	103	63	1.0	1.0	WD	911	2210	83	63950	0.44277035236938034	0.8770189684161066	0.2918936238385133	0.9164989939637826	0.966596130592503	0.9658546028531435	0.9863196105289537	7648	3824	3824	67154	994	66160	203	29.748935222625732	1.0665862560272217
2	100	103	63	1.0	1.0	WD	913	2259	60	65174	0.4405307599517491	0.9026105992000307	0.2878310214375788	0.9383350462487153	0.9665000815624397	0.9660994649592141	0.9876217585941077	7690	3845	3845	68406	973	67433	203	29.76004648208618	1.0551702976226807
3	100	103	63	1.0	1.0	WD	904	2729	69	69742	0.39253148067737736	0.8925135433474094	0.24883016790531243	0.9290853031860226	0.9623435581129003	0.961902946462611	0.9845337433268662	7690	3845	3845	73444	973	72471	203	30.222094774246216	1.0966112613677979
4	100	103	63	1.0	1.0	WD	865	2472	59	68339	0.40600797934757105	0.8866115042217936	0.25921486364998503	0.9361471861471862	0.9650901696064171	0.9647173625148114	0.9883271064655312	7788	3894	3894	71735	924	70811	203	30.55508255958557	1.1310310363769531
5	100	103	63	1.0	1.0	WD	893	2472	61	68154	0.4135216485297523	0.8926389015958072	0.26537890044576523	0.9360587002096437	0.9649987256817603	0.9646130203967589	0.9900426262864811	7728	3864	3864	71580	954	70626	203	30.81306290626526	1.1102418899536133
1	100	103	64	1.0	1.0	WD	911	2184	83	63976	0.4455857177794082	0.879272788414378	0.29434571890145395	0.9164989939637826	0.9669891172914148	0.9662417726419871	0.9863323836610959	7648	3824	3824	67154	994	66160	203	30.021688222885132	1.0456733703613281
2	100	103	64	1.0	1.0	WD	913	2235	60	65198	0.44309633584081537	0.9028448646085527	0.2900254129606099	0.9383350462487153	0.9668559903904617	0.9664503113761951	0.9876165156754352	7690	3845	3845	68406	973	67433	203	30.251659631729126	1.0798406600952148
3	100	103	64	1.0	1.0	WD	904	2698	69	69773	0.39519125683060113	0.8921275796564351	0.2509716823986674	0.9290853031860226	0.9627713154227208	0.9623250367627035	0.9845370334404451	7690	3845	3845	73444	973	72471	203	30.438140869140625	1.1261343955993652
4	100	103	64	1.0	1.0	WD	865	2445	59	68366	0.40859707132735	0.8867373079960462	0.26132930513595165	0.9361471861471862	0.9654714662976092	0.9650937478218443	0.9883383246702505	7788	3894	3894	71735	924	70811	203	31.306096076965332	1.105438232421875
5	100	103	64	1.0	1.0	WD	893	2440	61	68186	0.416608350828085	0.8928971988087719	0.26792679267926794	0.9360587002096437	0.9654518166114462	0.9650600726459905	0.990052555460746	7728	3864	3864	71580	954	70626	203	30.958877325057983	1.1242663860321045
1	100	103	65	1.0	1.0	WD	909	2152	85	64008	0.44833538840937115	0.8784624003895751	0.29696177719699446	0.9144869215291751	0.9674727932285369	0.9666885070137297	0.9863370063184428	7648	3824	3824	67154	994	66160	203	31.157175064086914	1.0852267742156982
2	100	103	65	1.0	1.0	WD	913	2216	60	65217	0.4451487079473428	0.9021341811267326	0.29178651326302335	0.9383350462487153	0.9671377515459789	0.9667280647896384	0.9876087122615972	7690	3845	3845	68406	973	67433	203	31.302201509475708	1.1181790828704834
3	100	103	65	1.0	1.0	WD	904	2668	69	69803	0.3977997799779978	0.8929810664325638	0.2530795072788354	0.9290853031860226	0.9631852741096438	0.9627335112466642	0.9845425075087271	7690	3845	3845	73444	973	72471	203	30.07442569732666	1.130281925201416
4	100	103	65	1.0	1.0	WD	865	2414	59	68397	0.4116107542231739	0.8865153415539828	0.26379993900579446	0.9361471861471862	0.9659092513874963	0.9655258939151042	0.9883458595134748	7788	3894	3894	71735	924	70811	203	32.34766221046448	1.113860845565796
5	100	103	65	1.0	1.0	WD	893	2425	61	68201	0.4180711610486891	0.8931285849790138	0.2691380349608198	0.9360587002096437	0.9656642029847365	0.9652696283878178	0.9900596646901525	7728	3864	3864	71580	954	70626	203	31.279717922210693	1.179300308227539
1	100	103	66	1.0	1.0	WD	909	2125	85	64035	0.45134061569016876	0.8792758576825688	0.2996044825313118	0.9144869215291751	0.9678808948004837	0.967090567948298	0.9863440467472308	7648	3824	3824	67154	994	66160	203	30.377102851867676	1.098001480102539
2	100	103	66	1.0	1.0	WD	911	2195	62	65238	0.4466781073792596	0.9031833651695573	0.2933032839665164	0.9362795477903392	0.9674491717704982	0.9670058182030816	0.9876050086882328	7690	3845	3845	68406	973	67433	203	30.219920873641968	1.1271233558654785
3	100	103	66	1.0	1.0	WD	904	2641	69	69830	0.40017706949977866	0.8930737830881419	0.2550070521861777	0.9290853031860226	0.9635578369278746	0.9631011382822287	0.9845443369253291	7690	3845	3845	73444	973	72471	203	30.53354835510254	1.1362144947052002
4	100	103	66	1.0	1.0	WD	864	2390	60	68421	0.4135950215414074	0.8870933334329042	0.26551936078672406	0.935064935064935	0.966248181779667	0.96584651843591	0.9883560231458157	7788	3894	3894	71735	924	70811	203	31.306594848632812	1.15177321434021
5	100	103	66	1.0	1.0	WD	893	2395	61	68231	0.42102781706742104	0.8933305608686211	0.27159367396593675	0.9360587002096437	0.966088975731317	0.9656887398714725	0.9900675753775713	7728	3864	3864	71580	954	70626	203	31.1692852973938	1.1249918937683105
1	100	103	67	1.0	1.0	WD	909	2092	85	64068	0.45506883604505627	0.8793460703132009	0.3028990336554482	0.9144869215291751	0.9683796856106409	0.9675819757572147	0.9863510111454702	7648	3824	3824	67154	994	66160	203	30.581233501434326	1.1111695766448975
2	100	103	67	1.0	1.0	WD	911	2170	62	65263	0.4494326591021214	0.9033320809128325	0.29568321973385264	0.9362795477903392	0.9678199101330209	0.9673712832207702	0.9875983178705081	7690	3845	3845	68406	973	67433	203	31.45077633857727	1.231233835220337
3	100	103	67	1.0	1.0	WD	904	2618	69	69853	0.40222469410456063	0.8936136478930855	0.2566723452583759	0.9290853031860226	0.9638752052545156	0.9634143020532651	0.9845474568606194	7690	3845	3845	73444	973	72471	203	31.618011713027954	1.2804341316223145
4	100	103	67	1.0	1.0	WD	862	2354	62	68457	0.41642512077294686	0.887413151095544	0.26803482587064675	0.9329004329004329	0.9667565773679231	0.9663204851188402	0.9883660186579224	7788	3894	3894	71735	924	70811	203	32.0207154750824	1.119312047958374
5	100	103	67	1.0	1.0	WD	893	2362	61	68264	0.4243288191969589	0.8935140553222656	0.27434715821812594	0.9360587002096437	0.9665562257525557	0.9661497625034926	0.9900749517596485	7728	3864	3864	71580	954	70626	203	31.26083278656006	1.1330490112304688
1	100	103	68	1.0	1.0	WD	908	2070	86	64090	0.45720040281973806	0.8794718594007431	0.3049026192075218	0.9134808853118712	0.9687122128174124	0.9678946898174345	0.9863572304443347	7648	3824	3824	67154	994	66160	203	31.893047332763672	1.0861365795135498
2	100	103	68	1.0	1.0	WD	910	2144	63	65289	0.45194934194189224	0.9034677737857225	0.297969875573019	0.935251798561151	0.9682054780300446	0.9677367482384586	0.9875904992156275	7690	3845	3845	68406	973	67433	203	30.809555053710938	1.128988265991211
3	100	103	68	1.0	1.0	WD	904	2590	69	69881	0.40474591448399366	0.8947204825893836	0.25872925014310244	0.9290853031860226	0.9642615666956438	0.9637955449049616	0.9845512858721119	7690	3845	3845	73444	973	72471	203	31.28427290916443	1.1557371616363525
4	100	103	68	1.0	1.0	WD	861	2340	63	68471	0.4174545454545454	0.8873169189745466	0.2689784442361762	0.9318181818181818	0.9669542867633559	0.9665017076740782	0.9883724989287684	7788	3894	3894	71735	924	70811	203	33.06906867027283	1.1681146621704102
5	100	103	68	1.0	1.0	WD	893	2338	61	68288	0.42676224611708485	0.8937086617351451	0.2763850201176106	0.9360587002096437	0.9668960439498202	0.9664850516904163	0.9900824320344311	7728	3864	3864	71580	954	70626	203	35.81851506233215	1.384587049484253
1	100	103	69	1.0	1.0	WD	908	2035	86	64125	0.4612649225298451	0.8791071077104332	0.30852871219843697	0.9134808853118712	0.9692412333736397	0.9684158799178009	0.9863622940788626	7648	3824	3824	67154	994	66160	203	33.68461799621582	1.1308343410491943
2	100	103	69	1.0	1.0	WD	910	2119	63	65314	0.4547726136931534	0.9035939012725795	0.30042918454935624	0.935251798561151	0.9685762163925674	0.9681022132561471	0.9875836407464338	7690	3845	3845	68406	973	67433	203	34.2915461063385	1.131972074508667
3	100	103	69	1.0	1.0	WD	904	2560	69	69911	0.40748253324318234	0.8948408020649706	0.26096997690531176	0.9290853031860226	0.9646755253825668	0.9642040193889222	0.984553398919195	7690	3845	3845	73444	973	72471	203	31.333575963974	1.3018934726715088
4	100	103	69	1.0	1.0	WD	860	2304	64	68507	0.4207436399217221	0.8877405103414189	0.2718078381795196	0.9307359307359307	0.967462682351612	0.9669896145535652	0.9883816538397041	7788	3894	3894	71735	924	70811	203	33.26248788833618	1.1519181728363037
5	100	103	69	1.0	1.0	WD	893	2303	61	68323	0.4303614457831326	0.8938501338824401	0.27941176470588236	0.9360587002096437	0.9673916121541641	0.9669740150880134	0.9900868103698693	7728	3864	3864	71580	954	70626	203	33.12445259094238	1.1603403091430664
1	100	103	70	1.0	1.0	WD	908	2019	86	64141	0.46314715633766895	0.8799959548516977	0.31021523744448243	0.9134808853118712	0.9694830713422007	0.968654138249397	0.9863689847671275	7648	3824	3824	67154	994	66160	203	31.151983976364136	1.1230082511901855
2	100	103	70	1.0	1.0	WD	909	2086	64	65347	0.45816532258064513	0.9037297260258759	0.3035058430717863	0.934224049331963	0.9690655910310976	0.9685700084787884	0.9875783521046333	7690	3845	3845	68406	973	67433	203	30.917473793029785	1.1989550590515137
3	100	103	70	1.0	1.0	WD	904	2527	69	69944	0.410535876475931	0.8951406148912147	0.2634800349752259	0.9290853031860226	0.9651308799381821	0.9646533413212788	0.9845563912207687	7690	3845	3845	73444	973	72471	203	32.262269496917725	1.2319915294647217
4	100	103	70	1.0	1.0	WD	859	2285	65	68526	0.4223205506391347	0.8878774364863244	0.2732188295165394	0.9296536796536796	0.9677310022454139	0.967240538091587	0.9883894332214509	7788	3894	3894	71735	924	70811	203	33.31500864028931	1.189042568206787
5	100	103	70	1.0	1.0	WD	890	2287	64	68339	0.4308884047446139	0.8940071394384144	0.2801384954359459	0.9329140461215933	0.9676181576190072	0.9671556300642637	0.9900914855416084	7728	3864	3864	71580	954	70626	203	32.13584518432617	1.2302095890045166
1	100	103	71	1.0	1.0	WD	908	1998	86	64162	0.4656410256410256	0.8803797575760269	0.31245698554714385	0.9134808853118712	0.9698004836759371	0.9689668523096167	0.9863742916994105	7648	3824	3824	67154	994	66160	203	34.966208934783936	1.3675172328948975
2	100	103	71	1.0	1.0	WD	909	2053	64	65380	0.462007623888183	0.9038618753316064	0.30688723835246456	0.934224049331963	0.9695549656696276	0.9690524223021373	0.9875732158732593	7690	3845	3845	68406	973	67433	203	32.87169289588928	1.2560832500457764
3	100	103	71	1.0	1.0	WD	904	2494	69	69977	0.41363532372454814	0.8952822543977211	0.2660388463802237	0.9290853031860226	0.9655862344937975	0.9651026632536355	0.984557071933923	7690	3845	3845	73444	973	72471	203	35.388635873794556	1.2472410202026367
4	100	103	71	1.0	1.0	WD	858	2245	66	68566	0.42612366525949846	0.8879232310763666	0.2765066065098292	0.9285714285714286	0.9682958862323651	0.9677842057573012	0.9883949659055221	7788	3894	3894	71735	924	70811	203	34.155187129974365	1.189155101776123
5	100	103	71	1.0	1.0	WD	889	2254	65	68372	0.43397608005857946	0.8941590594068607	0.2828507795100223	0.9318658280922432	0.9680854076402458	0.9676026823134954	0.9900975706857766	7728	3864	3864	71580	954	70626	203	31.548404216766357	1.215308666229248
1	100	103	72	1.0	1.0	WD	907	1965	87	64195	0.46921883083290233	0.8805527061639205	0.31580779944289694	0.9124748490945674	0.9702992744860943	0.9694433689728088	0.9863806326471527	7648	3824	3824	67154	994	66160	203	30.938952445983887	1.1622345447540283
2	100	103	72	1.0	1.0	WD	909	2034	64	65399	0.46424923391215533	0.90397036290131	0.308868501529052	0.934224049331963	0.969836726825145	0.9693301757155806	0.9875663269219804	7690	3845	3845	68406	973	67433	203	31.363553524017334	1.1859157085418701
3	100	103	72	1.0	1.0	WD	903	2467	70	70004	0.4158415841584159	0.8959003864874404	0.2679525222551929	0.9280575539568345	0.9659587973120283	0.9654566744730679	0.9845923272027031	7690	3845	3845	73444	973	72471	203	31.597631692886353	1.1891975402832031
4	100	103	72	1.0	1.0	WD	858	2211	66	68600	0.42975206611570244	0.887843729812469	0.27956989247311825	0.9285714285714286	0.9687760376212735	0.9682581724402314	0.9884015378783141	7788	3894	3894	71735	924	70811	203	32.04067850112915	1.188159465789795
5	100	103	72	1.0	1.0	WD	888	2220	66	68406	0.4372230428360413	0.8943110785989143	0.2857142857142857	0.9308176100628931	0.9685668167530371	0.9680637049455155	0.9901034035190893	7728	3864	3864	71580	954	70626	203	31.989007472991943	1.2174530029296875
1	100	103	73	1.0	1.0	WD	907	1943	87	64217	0.47190426638917793	0.8792880290831061	0.3182456140350877	0.9124748490945674	0.9706318016928658	0.9697709741787534	0.9863825486169739	7648	3824	3824	67154	994	66160	203	31.13132882118225	1.1597671508789062
2	100	103	73	1.0	1.0	WD	908	2011	65	65422	0.4665981500513875	0.9041011960945855	0.3110654333675916	0.9331963001027749	0.9701778061186659	0.9696517849311463	0.987562486179232	7690	3845	3845	68406	973	67433	203	31.003130197525024	1.2006525993347168
3	100	103	73	1.0	1.0	WD	902	2428	71	70043	0.41924238903090866	0.8959834021074693	0.27087087087087086	0.9270298047276464	0.9664969436050282	0.9659740754860846	0.9845945820650266	7690	3845	3845	73444	973	72471	203	31.279489755630493	1.2401421070098877
4	100	103	73	1.0	1.0	WD	857	2197	67	68614	0.43086978381096036	0.8880466725393981	0.28061558611656845	0.9274891774891775	0.9689737470167065	0.9684393949954694	0.9884084766588898	7788	3894	3894	71735	924	70811	203	32.27076029777527	1.21401047706604
5	100	103	73	1.0	1.0	WD	887	2195	67	68431	0.43954410307234887	0.8944416073861927	0.28780012978585334	0.929769392033543	0.9689207940418543	0.9683989941324392	0.9901092808778471	7728	3864	3864	71580	954	70626	203	32.40701699256897	1.2199516296386719
1	100	103	74	1.0	1.0	WD	907	1917	87	64243	0.4751178627553693	0.8805263760173047	0.3211756373937677	0.9124748490945674	0.9710247883917775	0.9701581439675969	0.9863881900836701	7648	3824	3824	67154	994	66160	203	31.136026859283447	1.1559054851531982
2	100	103	74	1.0	1.0	WD	908	1979	65	65454	0.47046632124352333	0.9042281071974521	0.31451333564253553	0.9331963001027749	0.9706523512226951	0.9701195801537876	0.987556740306152	7690	3845	3845	68406	973	67433	203	31.274468183517456	1.20552396774292
3	100	103	74	1.0	1.0	WD	902	2402	71	70069	0.4217909749824643	0.8962705049659264	0.27300242130750607	0.9270298047276464	0.9668557078003616	0.9663280867055172	0.9845970354686866	7690	3845	3845	73444	973	72471	203	31.267710208892822	1.2281124591827393
4	100	103	74	1.0	1.0	WD	857	2156	67	68655	0.43535687071374135	0.8880771074439268	0.2844341188184534	0.9274891774891775	0.9695527531033314	0.969010943054297	0.9884143302997718	7788	3894	3894	71735	924	70811	203	32.59277963638306	1.2180049419403076
5	100	103	74	1.0	1.0	WD	886	2172	68	68454	0.44167497507477566	0.8945720587788002	0.28973185088293	0.9287211740041929	0.9692464531475661	0.968706342553786	0.9901147575075985	7728	3864	3864	71580	954	70626	203	31.824509143829346	1.2368113994598389
1	100	103	75	1.0	1.0	WD	907	1895	87	64265	0.47787144362486833	0.8807780886899959	0.32369735902926483	0.9124748490945674	0.971357315598549	0.9704857491735415	0.9863937707259275	7648	3824	3824	67154	994	66160	203	31.38464379310608	1.193861484527588
2	100	103	75	1.0	1.0	WD	908	1960	65	65473	0.4727935433480864	0.9043619273429025	0.31659693165969316	0.9331963001027749	0.9709341123782125	0.9703973335672309	0.9875502781040674	7690	3845	3845	68406	973	67433	203	31.392673015594482	1.195439338684082
3	100	103	75	1.0	1.0	WD	902	2383	71	70088	0.4236730859558478	0.8964280517773364	0.2745814307458143	0.9270298047276464	0.9671178816354128	0.9665867872120255	0.9845990492451012	7690	3845	3845	73444	973	72471	203	31.26599144935608	1.2359843254089355
4	100	103	75	1.0	1.0	WD	857	2135	67	68676	0.4376915219611849	0.8884548524463654	0.28643048128342247	0.9274891774891775	0.9698493171964808	0.9693036871819892	0.9884218345756807	7788	3894	3894	71735	924	70811	203	33.07989025115967	1.25679349899292
5	100	103	75	1.0	1.0	WD	886	2140	68	68486	0.4452261306532663	0.8947041275388378	0.29279576999339063	0.9287211740041929	0.969699544077252	0.9691533948030177	0.9901190171085164	7728	3864	3864	71580	954	70626	203	31.40991449356079	1.2599985599517822
1	100	103	76	1.0	1.0	WD	905	1870	89	64290	0.4802334836826745	0.8785978072787171	0.3261261261261261	0.9104627766599598	0.9717351874244257	0.9708282455252107	0.9863935730465014	7648	3824	3824	67154	994	66160	203	30.837406396865845	1.2138111591339111
2	100	103	76	1.0	1.0	WD	907	1952	66	65481	0.4733820459290187	0.9044939520370516	0.3172437915355019	0.9321685508735869	0.9710527486542198	0.9704996637721838	0.9875457210323143	7690	3845	3845	68406	973	67433	203	30.9244167804718	1.1982834339141846
3	100	103	76	1.0	1.0	WD	902	2361	71	70110	0.4258734655335222	0.8961693961625244	0.27643273061599755	0.9270298047276464	0.9674214513391564	0.9668863351669299	0.984599573961491	7690	3845	3845	73444	973	72471	203	30.91432785987854	1.2748007774353027
4	100	103	76	1.0	1.0	WD	857	2107	67	68704	0.44084362139917693	0.887767275675583	0.289136302294197	0.9274891774891775	0.9702447359873466	0.9696940126855789	0.9884281161589772	7788	3894	3894	71735	924	70811	203	32.47267723083496	1.2122654914855957
5	100	103	76	1.0	1.0	WD	886	2120	68	68506	0.4474747474747475	0.8948321923608267	0.29474384564204925	0.9287211740041929	0.9699827259083057	0.9694328024587874	0.99012349933666	7728	3864	3864	71580	954	70626	203	31.72834849357605	1.2102279663085938
1	100	103	77	1.0	1.0	WD	905	1852	89	64308	0.4825379898693681	0.8804573088506368	0.32825535001813566	0.9104627766599598	0.9720072551390568	0.9710962861482563	0.9864011152769093	7648	3824	3824	67154	994	66160	203	30.957287073135376	1.2015106678009033
